,enrollee_id,city_development_index,gender_Female,gender_Other,relevent_experience,enrolled_university_full_time,enrolled_university_part_time,education_level,major_Other,major_Humanities,major_Arts,major_No Major,major_Business Degree,company_size,company_type_private_limited,company_type_startup_earlystage,company_type_public_sector,company_type_startup_funded,company_type_NGO,company_type_Other,last_new_job,training_hours,target,exp_range,city_group_city_114,city_group_city_21,city_group_city_other,city_group_city_103,city_group_city_16
10640,28994,0.926,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,152,0.0,2,1,0,0,0,0
10011,27190,0.92,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,80,1.0,1,0,0,0,1,0
16836,26029,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,2,112,1.0,3,0,0,1,0,0
12666,26634,0.804,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,254,0.0,4,0,0,1,0,0
15101,5039,0.89,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,74,0.0,3,0,0,1,0,0
7603,2323,0.926,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,38,0.0,3,1,0,0,0,0
17049,14198,0.92,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,170,0.0,5,0,0,0,1,0
3615,12313,0.92,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,88,0.0,4,0,0,0,1,0
3946,5352,0.887,0,0,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,1,50,0.0,1,0,0,1,0,0
12381,22623,0.624,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,2,21,0.0,2,0,1,0,0,0
12812,16320,0.624,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,99,0.0,2,0,1,0,0,0
3899,33331,0.698,0,0,1,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,1,28,1.0,1,0,0,1,0,0
16843,11165,0.899,0,0,1,0,0,2,0,0,0,0,0,6,1,0,0,0,0,0,1,30,0.0,4,0,0,1,0,0
17870,5652,0.804,1,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,210,0.0,2,0,0,1,0,0
8059,2831,0.92,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,304,1.0,2,0,0,1,0,0
9973,4813,0.698,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,13,0.0,1,0,0,1,0,0
16280,21782,0.92,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,44,0.0,1,0,0,0,1,0
4437,30948,0.926,0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,5,160,0.0,1,1,0,0,0,0
11552,4155,0.794,0,0,1,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,5,72,0.0,5,0,0,1,0,0
18498,22721,0.91,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,5,298,1.0,5,0,0,0,0,1
13098,27690,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,2,13,0.0,2,0,0,0,1,0
11545,15804,0.624,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0.0,1,0,1,0,0,0
493,19986,0.92,0,0,0,0,0,2,0,0,0,0,0,7,0,0,1,0,0,0,1,5,0.0,1,0,0,0,1,0
10582,9432,0.949,0,0,0,0,0,3,0,0,0,0,1,5,1,0,0,0,0,0,5,165,0.0,5,0,0,1,0,0
10397,13620,0.624,0,0,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,4,146,0.0,0,0,1,0,0,0
6928,20826,0.91,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,78,0.0,2,0,0,0,0,1
18381,11189,0.92,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,5,122,0.0,3,0,0,0,1,0
12970,12932,0.836,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,2,17,0.0,5,0,0,1,0,0
16890,23190,0.92,0,0,1,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,2,168,0.0,2,0,0,0,1,0
1134,6482,0.92,0,0,1,0,0,2,0,0,0,0,0,7,0,0,1,0,0,0,1,10,0.0,2,0,0,0,1,0
4422,13254,0.91,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,4,0.0,3,0,0,0,0,1
8406,16410,0.624,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,2,48,1.0,1,0,1,0,0,0
6986,28361,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,2,10,1.0,5,0,0,0,1,0
16579,32821,0.91,0,0,1,0,0,2,0,0,0,0,0,5,0,0,1,0,0,0,2,29,1.0,1,0,0,0,0,1
13238,14553,0.899,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,83,1.0,1,0,0,1,0,0
6416,20458,0.893,0,0,1,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,1,15,1.0,3,0,0,1,0,0
14405,15369,0.624,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,1,14,1.0,1,0,1,0,0,0
14441,30787,0.92,0,0,1,0,0,2,0,0,0,0,1,2,0,0,0,1,0,0,1,29,0.0,2,0,0,0,1,0
9741,29029,0.804,0,0,1,0,1,2,0,0,0,0,0,3,1,0,0,0,0,0,1,31,0.0,1,0,0,1,0,0
3852,6324,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,96,0.0,2,0,0,0,1,0
10265,15664,0.893,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,5,109,0.0,3,0,0,1,0,0
12542,10866,0.91,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,3,24,0.0,5,0,0,0,0,1
4312,16218,0.903,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,3,18,0.0,2,0,0,1,0,0
5478,20232,0.92,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,1,86,1.0,1,0,0,1,0,0
14704,31915,0.624,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,23,0.0,1,0,1,0,0,0
2677,22147,0.92,1,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,1,28,0.0,1,0,0,0,1,0
9072,13161,0.91,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,52,0.0,2,0,0,0,0,1
3380,9474,0.92,0,0,0,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,39,0.0,2,0,0,0,1,0
14014,9872,0.92,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,3,81,0.0,3,0,0,0,1,0
17001,17289,0.893,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,113,0.0,2,0,0,1,0,0
17458,16757,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,26,1.0,5,0,0,0,1,0
10395,3990,0.887,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,1,50,0.0,3,0,0,1,0,0
18665,12073,0.555,0,0,1,0,0,2,0,0,1,0,0,3,0,1,0,0,0,0,1,20,0.0,1,0,0,1,0,0
10606,10545,0.939,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,5,112,0.0,3,0,0,1,0,0
14689,87,0.91,0,0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1,76,0.0,1,0,0,0,0,1
18635,1119,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,1,88,0.0,4,0,0,0,1,0
14531,31793,0.92,0,0,1,1,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,11,0.0,3,0,0,0,1,0
12202,6290,0.754,0,0,1,0,1,2,0,0,0,0,0,7,1,0,0,0,0,0,5,23,0.0,3,0,0,1,0,0
4599,13760,0.5579999999999999,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,26,1.0,1,0,0,1,0,0
6701,18436,0.926,0,0,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,130,0.0,2,1,0,0,0,0
215,397,0.754,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,4,81,0.0,1,0,0,1,0,0
16263,2886,0.92,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,5,50,0.0,5,0,0,0,1,0
18300,28358,0.83,0,0,1,1,0,2,0,0,0,0,0,3,1,0,0,0,0,0,5,40,0.0,2,0,0,1,0,0
5382,32723,0.624,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,1,3,0.0,1,0,1,0,0,0
12983,12481,0.698,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,30,0.0,0,0,0,1,0,0
13714,19458,0.745,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,80,1.0,2,0,0,1,0,0
4612,11843,0.91,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,107,0.0,2,0,0,0,0,1
3999,27511,0.92,1,0,1,0,0,4,0,1,0,0,0,4,1,0,0,0,0,0,5,108,0.0,5,0,0,0,1,0
13887,11190,0.855,0,0,1,0,1,3,0,0,0,0,0,4,1,0,0,0,0,0,0,12,0.0,2,0,0,1,0,0
12175,3294,0.92,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,5,109,0.0,5,0,0,0,1,0
10175,20836,0.926,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,65,0.0,0,1,0,0,0,0
5456,29520,0.926,0,0,0,1,0,2,0,0,0,0,0,4,0,0,1,0,0,0,1,92,1.0,2,1,0,0,0,0
7170,14960,0.624,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,95,0.0,1,0,1,0,0,0
4735,29017,0.913,0,0,1,0,0,3,0,0,1,0,0,4,1,0,0,0,0,0,1,194,0.0,1,0,0,1,0,0
11973,13486,0.926,0,0,1,0,1,3,1,0,0,0,0,2,1,0,0,0,0,0,2,4,0.0,4,1,0,0,0,0
15495,30986,0.624,0,0,1,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,3,57,0.0,3,0,1,0,0,0
16332,1386,0.91,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,112,0.0,2,0,0,0,0,1
8977,13697,0.698,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,55,0.0,5,0,0,1,0,0
17307,32578,0.939,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,55,1.0,1,0,0,1,0,0
497,14775,0.855,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,90,0.0,3,0,0,1,0,0
5883,15544,0.624,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,166,1.0,0,0,1,0,0,0
2921,4753,0.855,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,198,0.0,1,0,0,1,0,0
11615,31800,0.939,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,182,0.0,2,0,0,1,0,0
14138,5134,0.92,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,4,104,0.0,5,0,0,0,1,0
17509,28625,0.903,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,2,258,1.0,3,0,0,1,0,0
16785,26858,0.92,0,0,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,2,336,0.0,4,0,0,1,0,0
9057,15610,0.698,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,272,0.0,1,0,0,1,0,0
15537,22346,0.682,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,66,0.0,2,0,0,1,0,0
15326,12030,0.698,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,4,43,0.0,2,0,0,1,0,0
5868,9959,0.91,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,46,0.0,2,0,0,0,0,1
17504,8986,0.92,1,0,1,0,0,2,0,1,0,0,0,3,1,0,0,0,0,0,0,12,1.0,1,0,0,0,1,0
14567,9606,0.754,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,141,1.0,5,0,0,1,0,0
16165,19418,0.624,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1.0,1,0,1,0,0,0
15010,22455,0.92,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,4,198,0.0,5,0,0,0,1,0
10667,20293,0.91,0,0,1,0,0,4,0,0,0,0,0,7,1,0,0,0,0,0,5,35,1.0,5,0,0,0,0,1
14523,12598,0.624,0,0,1,0,0,3,0,0,0,0,0,4,1,0,0,0,0,0,3,110,1.0,3,0,1,0,0,0
16524,26346,0.91,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,3,9,0.0,5,0,0,0,0,1
18295,12066,0.527,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,2,38,0.0,1,0,0,1,0,0
5113,17104,0.92,0,0,1,0,0,4,0,0,0,0,0,5,1,0,0,0,0,0,3,84,0.0,5,0,0,0,1,0
10096,6970,0.887,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,12,0.0,1,0,0,1,0,0
1831,20258,0.762,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,1,21,0.0,3,0,0,1,0,0
6,28806,0.92,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,24,0.0,1,0,0,1,0,0
3385,2849,0.924,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,17,0.0,1,0,0,1,0,0
9495,19228,0.92,0,0,1,0,0,2,0,1,0,0,0,7,1,0,0,0,0,0,4,25,0.0,1,0,0,0,1,0
8321,306,0.913,0,0,0,1,0,2,0,0,0,0,0,4,0,0,0,1,0,0,2,84,0.0,1,0,0,1,0,0
11395,33298,0.725,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,5,106,0.0,5,0,0,1,0,0
13611,2574,0.91,0,0,1,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,2,41,0.0,2,0,0,0,0,1
17429,2989,0.92,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,19,0.0,3,0,0,1,0,0
7334,32293,0.91,0,0,1,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,1,14,1.0,5,0,0,0,0,1
12917,25279,0.878,1,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,116,0.0,2,0,0,1,0,0
9468,11446,0.624,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,2,25,1.0,2,0,1,0,0,0
4288,25034,0.624,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,1,9,0.0,1,0,1,0,0,0
5946,9543,0.698,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,5,17,0.0,2,0,0,1,0,0
18377,24169,0.897,1,0,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,5,33,0.0,3,0,0,1,0,0
17026,11915,0.92,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,34,0.0,1,0,0,0,1,0
5022,22702,0.802,0,0,0,1,0,2,0,0,0,0,0,4,0,0,0,1,0,0,1,40,0.0,2,0,0,1,0,0
9656,15969,0.794,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,91,0.0,1,0,0,1,0,0
7931,22242,0.91,0,0,1,0,0,2,0,0,0,0,0,6,0,0,1,0,0,0,5,56,1.0,2,0,0,0,0,1
16812,6221,0.92,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,5,22,0.0,2,0,0,0,1,0
2227,12032,0.897,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,5,63,0.0,5,0,0,1,0,0
5039,23167,0.91,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,147,0.0,1,0,0,0,0,1
3099,24733,0.8270000000000001,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,5,298,0.0,4,0,0,1,0,0
2653,24181,0.647,0,0,1,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,24,0.0,3,0,0,1,0,0
12280,1582,0.92,0,0,1,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,5,41,0.0,5,0,0,0,1,0
17904,13289,0.804,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,2,103,0.0,3,0,0,1,0,0
6601,26951,0.8959999999999999,0,0,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,0,1,38,0.0,2,0,0,1,0,0
16939,19530,0.624,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,112,0.0,1,0,1,0,0,0
18723,21405,0.624,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,8,0.0,1,0,1,0,0,0
13054,5339,0.925,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,5,108,1.0,4,0,0,1,0,0
9721,32738,0.624,0,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,114,0.0,0,0,1,0,0,0
12252,13354,0.884,1,0,1,1,0,3,0,0,0,0,0,7,1,0,0,0,0,0,1,52,0.0,2,0,0,1,0,0
11281,22728,0.8270000000000001,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,64,0.0,4,0,0,1,0,0
15832,10700,0.887,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,168,1.0,1,0,0,1,0,0
16499,29041,0.92,0,0,1,0,0,2,0,0,0,0,0,6,1,0,0,0,0,0,5,122,0.0,4,0,0,0,1,0
4211,12614,0.899,1,0,0,1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,70,1.0,1,0,0,1,0,0
5714,7049,0.91,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,1,50,0.0,2,0,0,0,0,1
9266,31866,0.92,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,2,216,0.0,2,0,0,1,0,0
10427,17196,0.802,0,0,1,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,1,13,0.0,2,0,0,1,0,0
6401,7460,0.763,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,56,0.0,2,0,0,1,0,0
14165,3279,0.624,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,66,0.0,1,0,1,0,0,0
17531,32036,0.92,0,0,0,0,0,3,0,0,0,0,0,5,1,0,0,0,0,0,1,102,1.0,5,0,0,0,1,0
9597,28777,0.926,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,2,134,0.0,1,1,0,0,0,0
19080,18523,0.91,0,0,0,0,0,2,0,0,0,1,0,7,1,0,0,0,0,0,0,16,0.0,0,0,0,0,0,1
7772,17406,0.91,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,2,27,0.0,5,0,0,0,0,1
9172,19388,0.624,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,24,1.0,1,0,1,0,0,0
16844,33211,0.92,0,0,1,0,0,3,0,0,1,0,0,3,1,0,0,0,0,0,5,10,0.0,5,0,0,0,1,0
5427,14130,0.836,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,150,0.0,2,0,0,1,0,0
9388,11010,0.767,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,29,1.0,2,0,0,1,0,0
7562,19571,0.624,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,8,1.0,2,0,1,0,0,0
4367,25278,0.698,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,35,1.0,2,0,0,1,0,0
7467,31867,0.926,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,57,0.0,5,1,0,0,0,0
8367,23205,0.925,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,58,0.0,4,0,0,1,0,0
17888,17043,0.92,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,3,59,1.0,0,0,0,0,1,0
13152,26166,0.92,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,4,83,0.0,3,0,0,0,1,0
6831,26847,0.624,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,28,0.0,1,0,1,0,0,0
11424,22105,0.624,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,3,7,0.0,2,0,1,0,0,0
8117,26772,0.897,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,22,0.0,1,0,0,1,0,0
973,20302,0.754,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,2,154,1.0,3,0,0,1,0,0
13555,27365,0.926,0,0,0,0,1,2,0,0,0,0,0,4,1,0,0,0,0,0,5,36,0.0,3,1,0,0,0,0
7076,30924,0.698,0,0,1,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,1,4,0.0,3,0,0,1,0,0
15729,2140,0.913,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,9,0.0,5,0,0,1,0,0
12190,6132,0.836,0,0,1,0,0,2,0,0,0,1,0,4,1,0,0,0,0,0,1,32,0.0,4,0,0,1,0,0
17222,16194,0.92,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,4,2,1.0,4,0,0,0,1,0
13690,2461,0.939,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0.0,1,0,0,1,0,0
5717,13506,0.923,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,4,18,0.0,3,0,0,1,0,0
13032,10552,0.624,1,0,1,1,0,3,0,0,0,0,0,4,1,0,0,0,0,0,1,50,1.0,2,0,1,0,0,0
2471,29495,0.698,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,65,0.0,1,0,0,1,0,0
16070,11793,0.624,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,78,1.0,1,0,1,0,0,0
15213,17864,0.91,0,0,1,0,1,3,0,0,0,0,0,2,0,0,0,1,0,0,1,284,0.0,5,0,0,0,0,1
2172,3887,0.92,1,0,1,0,0,4,0,0,0,0,0,6,1,0,0,0,0,0,1,11,0.0,3,0,0,0,1,0
3666,24407,0.897,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,65,0.0,2,0,0,1,0,0
2008,14765,0.897,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,2,64,0.0,2,0,0,1,0,0
2957,23107,0.92,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,216,0.0,5,0,0,1,0,0
5269,10983,0.91,0,0,1,0,0,2,0,0,0,0,0,6,0,0,1,0,0,0,4,214,0.0,1,0,0,0,0,1
17204,28439,0.6890000000000001,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,194,0.0,2,0,0,1,0,0
4772,32851,0.887,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,83,1.0,5,0,0,1,0,0
7668,22186,0.92,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,5,28,0.0,4,0,0,0,1,0
6508,11318,0.92,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,1,8,0.0,2,0,0,0,1,0
2842,22895,0.913,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5,20,0.0,5,0,0,1,0,0
14902,7780,0.939,1,0,1,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,1,51,0.0,2,0,0,1,0,0
2656,2290,0.926,0,0,1,0,0,3,0,0,0,0,0,7,1,0,0,0,0,0,2,5,0.0,3,1,0,0,0,0
15056,18333,0.939,1,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,5,7,0.0,2,0,0,1,0,0
15452,16444,0.624,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,27,1.0,1,0,1,0,0,0
3310,1767,0.939,0,0,1,0,0,2,1,0,0,0,0,3,1,0,0,0,0,0,2,41,0.0,5,0,0,1,0,0
13188,31810,0.6659999999999999,0,0,1,0,0,2,0,1,0,0,0,4,1,0,0,0,0,0,1,79,0.0,5,0,0,1,0,0
1158,2549,0.91,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,140,0.0,2,0,0,0,0,1
17022,9708,0.855,0,0,1,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,1,42,0.0,2,0,0,1,0,0
6779,5330,0.518,0,0,0,1,0,4,0,0,0,0,0,5,0,0,1,0,0,0,5,46,1.0,2,0,0,1,0,0
11616,15790,0.92,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,132,0.0,1,0,0,0,1,0
3810,28137,0.624,0,0,1,0,1,3,0,0,0,0,0,4,0,1,0,0,0,0,4,30,0.0,2,0,1,0,0,0
8525,33344,0.682,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,1,53,1.0,2,0,0,1,0,0
2759,19387,0.939,0,0,1,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,1,34,0.0,3,0,0,1,0,0
889,13583,0.893,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,46,0.0,3,0,0,1,0,0
17830,28441,0.91,0,0,1,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,4,72,1.0,1,0,0,0,0,1
11181,517,0.7759999999999999,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,123,0.0,1,0,0,1,0,0
11703,2286,0.624,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,40,1.0,1,0,1,0,0,0
13942,16558,0.924,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,1,43,0.0,3,0,0,1,0,0
17497,15229,0.92,0,0,1,0,1,3,0,0,0,0,0,6,0,0,1,0,0,0,4,11,0.0,5,0,0,0,1,0
3487,18026,0.8959999999999999,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,50,0.0,2,0,0,1,0,0
18813,12414,0.624,0,0,1,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,25,1.0,0,0,1,0,0,0
12874,22259,0.92,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,5,25,1.0,5,0,0,1,0,0
3495,20865,0.926,0,0,1,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,1,56,0.0,5,1,0,0,0,0
166,3766,0.698,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,5,32,0.0,5,0,0,1,0,0
14155,24318,0.479,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,38,0.0,1,0,0,1,0,0
6215,3645,0.878,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0.0,1,0,0,1,0,0
522,8489,0.55,0,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,5,15,1.0,3,0,0,1,0,0
6705,24115,0.855,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,2,149,0.0,5,0,0,1,0,0
14167,9252,0.624,0,0,0,1,0,2,0,0,0,0,0,2,1,0,0,0,0,0,1,22,1.0,1,0,1,0,0,0
