,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major,company_size,company_type,last_new_job,training_hours,target,exp_range
11388,4921,city_103,0.92,,0,no_enrollment,High School,,,,never,28,0.0,6-10
11389,24142,city_7,0.647,Male,1,no_enrollment,High School,,,,2,38,0.0,2-5
11390,9289,city_21,0.624,Male,1,no_enrollment,Masters,STEM,10-49,private_limited,never,60,1.0,6-10
11391,6156,city_71,0.884,Male,0,full_time,High School,,,,never,110,0.0,6-10
11392,17038,city_160,0.92,Female,1,no_enrollment,Masters,STEM,5000-9999,private_limited,1,25,0.0,16-20
11393,11788,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,52,1.0,>20
11394,6965,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,,,1,68,0.0,6-10
11395,33298,city_44,0.725,Male,0,no_enrollment,Masters,STEM,<10,private_limited,>4,106,0.0,>20
11396,16973,city_160,0.92,Male,1,no_enrollment,High School,,100-499,private_limited,2,18,0.0,>20
11397,26959,city_67,0.855,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,2,266,0.0,11-15
11398,7004,city_71,0.884,Male,1,no_enrollment,Masters,Humanities,<10,private_limited,1,316,0.0,2-5
11399,16223,city_21,0.624,,1,no_enrollment,Graduate,Other,50-99,private_limited,4,136,0.0,11-15
11400,20457,city_115,0.789,Male,0,no_enrollment,High School,,,,never,98,0.0,2-5
11401,7110,city_67,0.855,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,2,10,0.0,11-15
11402,2980,city_50,0.8959999999999999,,1,no_enrollment,Phd,STEM,100-499,private_limited,2,16,0.0,11-15
11403,19169,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,>4,142,1.0,11-15
11404,10487,city_89,0.925,Male,0,no_enrollment,Graduate,STEM,500-999,public_sector,1,32,0.0,6-10
11405,16676,city_67,0.855,,1,no_enrollment,Masters,STEM,1000-4999,private_limited,2,6,1.0,6-10
11406,12354,city_103,0.92,,0,full_time,Masters,STEM,,,2,61,0.0,6-10
11407,3023,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,2,145,0.0,2-5
11408,20201,city_128,0.527,,0,full_time,High School,,,,never,80,0.0,<=1
11409,16227,city_46,0.762,Other,0,,,,,,never,234,0.0,6-10
11410,24045,city_11,0.55,Male,1,no_enrollment,Graduate,STEM,100-499,NGO,1,136,1.0,2-5
11411,7441,city_16,0.91,Male,1,no_enrollment,Masters,STEM,5000-9999,private_limited,4,51,0.0,>20
11412,23010,city_149,0.6890000000000001,,0,no_enrollment,High School,,1000-4999,private_limited,1,102,0.0,6-10
11413,19697,city_21,0.624,Male,0,no_enrollment,Graduate,STEM,10000+,private_limited,1,25,1.0,<=1
11414,4890,city_78,0.579,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,never,31,0.0,2-5
11415,29138,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,48,0.0,>20
11416,696,city_142,0.727,,1,no_enrollment,Graduate,STEM,,private_limited,1,23,0.0,6-10
11417,18253,city_36,0.893,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,33,0.0,11-15
11418,20763,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,5000-9999,private_limited,>4,24,0.0,6-10
11419,16768,city_100,0.887,,1,no_enrollment,Graduate,STEM,<10,private_limited,>4,36,0.0,11-15
11420,31094,city_138,0.836,Male,1,full_time,Graduate,STEM,,,2,11,0.0,2-5
11421,2820,city_67,0.855,Male,1,no_enrollment,Masters,STEM,,,1,113,0.0,6-10
11422,7422,city_128,0.527,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,2,58,1.0,6-10
11423,29791,city_103,0.92,Female,1,no_enrollment,Masters,STEM,<10,private_limited,>4,60,0.0,>20
11424,22105,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,,,3,7,0.0,6-10
11425,866,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,2,22,1.0,6-10
11426,28757,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,79,0.0,6-10
11427,12828,city_114,0.926,Male,0,part_time,Masters,STEM,50-99,public_sector,never,52,0.0,11-15
11428,23027,city_16,0.91,Male,1,no_enrollment,Graduate,Other,50-99,private_limited,1,29,0.0,2-5
11429,22491,city_115,0.789,,0,full_time,Graduate,STEM,,,1,23,1.0,2-5
11430,23932,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,2,100,0.0,11-15
11431,19657,city_136,0.897,Male,0,full_time,Masters,STEM,1000-4999,public_sector,never,83,0.0,6-10
11432,18122,city_28,0.939,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,>4,9,0.0,>20
11433,4800,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,500-999,private_limited,never,4,1.0,16-20
11434,4447,city_21,0.624,,1,no_enrollment,Masters,STEM,100-499,private_limited,>4,69,1.0,6-10
11435,24299,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,52,0.0,2-5
11436,29923,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,,,1,109,1.0,11-15
11437,7085,city_160,0.92,,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,109,1.0,2-5
11438,24212,city_145,0.555,,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,55,1.0,6-10
11439,20375,city_21,0.624,,1,no_enrollment,Masters,STEM,10-49,startup_funded,1,57,1.0,2-5
11440,9470,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,24,0.0,2-5
11441,17240,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,500-999,private_limited,1,36,0.0,>20
11442,18265,city_103,0.92,Male,1,part_time,Graduate,STEM,,,>4,89,1.0,>20
11443,18444,city_114,0.926,,0,full_time,High School,,,,,4,0.0,2-5
11444,9053,city_180,0.698,,0,full_time,Graduate,STEM,,,1,77,0.0,<=1
11445,13086,city_160,0.92,Male,1,part_time,Graduate,STEM,100-499,private_limited,1,90,0.0,2-5
11446,3950,city_71,0.884,Male,0,full_time,Graduate,STEM,,private_limited,never,128,0.0,6-10
11447,15694,city_114,0.926,,1,no_enrollment,Masters,STEM,1000-4999,private_limited,1,16,1.0,>20
11448,28835,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,1,44,1.0,2-5
11449,2126,city_16,0.91,Male,1,no_enrollment,Primary School,,100-499,startup_funded,1,36,0.0,11-15
11450,26131,city_103,0.92,Male,0,no_enrollment,Graduate,STEM,,,1,34,0.0,2-5
11451,30530,city_21,0.624,,0,full_time,Graduate,STEM,,,1,36,1.0,<=1
11452,9722,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,,,2,55,1.0,11-15
11453,8764,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,startup_funded,1,24,0.0,11-15
11454,19796,city_157,0.769,Male,1,no_enrollment,Graduate,STEM,,,2,160,0.0,11-15
11455,12380,city_149,0.6890000000000001,Male,0,full_time,High School,,,,never,45,0.0,2-5
11456,13777,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,22,0.0,11-15
11457,14597,city_102,0.804,,1,full_time,Graduate,STEM,1000-4999,private_limited,1,68,0.0,>20
11458,2499,city_57,0.866,Male,1,part_time,Masters,STEM,1000-4999,private_limited,1,214,0.0,11-15
11459,16267,city_160,0.92,,0,no_enrollment,High School,,,,never,4,0.0,2-5
11460,6071,city_36,0.893,Male,1,no_enrollment,Graduate,Humanities,10-49,private_limited,1,258,0.0,2-5
11461,12116,city_143,0.74,Male,1,no_enrollment,Masters,STEM,,,>4,35,0.0,>20
11462,23990,city_103,0.92,Male,0,full_time,Graduate,STEM,,public_sector,1,22,0.0,2-5
11463,20410,city_103,0.92,Male,1,no_enrollment,Phd,STEM,100-499,private_limited,2,33,0.0,>20
11464,21368,city_21,0.624,Male,0,no_enrollment,Graduate,STEM,100-499,startup_funded,1,17,1.0,6-10
11465,5651,city_104,0.924,Male,1,no_enrollment,Graduate,Business Degree,5000-9999,private_limited,>4,41,0.0,16-20
11466,4314,city_61,0.913,Male,1,no_enrollment,High School,,5000-9999,public_sector,2,82,0.0,2-5
11467,22570,city_21,0.624,,1,full_time,Graduate,STEM,500-999,private_limited,,46,1.0,2-5
11468,9127,city_136,0.897,,1,full_time,Graduate,STEM,500-999,private_limited,1,100,0.0,<=1
11469,26228,city_107,0.518,,0,full_time,Phd,Other,10000+,private_limited,>4,56,0.0,>20
11470,10495,city_123,0.738,Male,1,no_enrollment,Masters,STEM,100-499,startup_funded,1,34,0.0,>20
11471,28128,city_45,0.89,Male,0,full_time,Masters,STEM,,,1,49,0.0,2-5
11472,3612,city_104,0.924,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,1,11,0.0,>20
11473,4622,city_100,0.887,Male,1,no_enrollment,Masters,STEM,500-999,,never,16,0.0,16-20
11474,19792,city_100,0.887,,1,no_enrollment,Masters,STEM,<10,startup_earlystage,1,107,0.0,2-5
11475,24066,city_21,0.624,,1,no_enrollment,Masters,STEM,<10,private_limited,3,258,1.0,6-10
11476,17195,city_45,0.89,,0,no_enrollment,Masters,Humanities,10000+,,1,12,0.0,2-5
11477,14166,city_73,0.754,Male,1,no_enrollment,Graduate,STEM,,,1,30,0.0,16-20
11478,918,city_30,0.698,,1,part_time,Graduate,STEM,50-99,private_limited,2,12,0.0,6-10
11479,22828,city_136,0.897,,1,no_enrollment,Masters,STEM,10000+,,2,17,0.0,6-10
11480,32041,city_103,0.92,Male,0,full_time,Graduate,STEM,,,never,32,1.0,6-10
11481,2339,city_16,0.91,Male,1,no_enrollment,High School,,,,1,43,0.0,16-20
11482,8772,city_13,0.8270000000000001,Male,1,no_enrollment,High School,,,,4,44,0.0,>20
11483,18302,city_160,0.92,Male,1,no_enrollment,Graduate,Other,100-499,private_limited,1,13,0.0,2-5
11484,4183,city_103,0.92,Male,0,no_enrollment,Phd,STEM,10000+,private_limited,1,55,0.0,6-10
11485,13751,city_103,0.92,Male,1,no_enrollment,Graduate,Humanities,<10,private_limited,>4,23,0.0,11-15
11486,20594,city_90,0.698,Male,1,no_enrollment,Masters,STEM,,,1,70,0.0,6-10
11487,31645,city_21,0.624,,1,no_enrollment,Masters,STEM,10-49,startup_funded,1,61,0.0,6-10
11488,10658,city_21,0.624,,0,no_enrollment,Graduate,STEM,,,>4,116,1.0,6-10
11489,32157,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,never,116,1.0,16-20
11490,22980,city_103,0.92,Male,0,no_enrollment,High School,,,,1,56,1.0,6-10
11491,14604,city_21,0.624,Male,1,no_enrollment,Phd,STEM,,,2,16,1.0,>20
11492,4085,city_41,0.8270000000000001,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,>4,9,0.0,>20
11493,12939,city_104,0.924,Male,1,no_enrollment,,,,,>4,32,0.0,>20
11494,10539,city_21,0.624,Male,1,no_enrollment,Graduate,Humanities,10-49,private_limited,1,103,0.0,11-15
11495,30602,city_103,0.92,,1,no_enrollment,Graduate,STEM,<10,private_limited,never,20,0.0,>20
11496,10710,city_114,0.926,Male,1,no_enrollment,Masters,Humanities,<10,private_limited,1,113,0.0,16-20
11497,708,city_103,0.92,Male,1,no_enrollment,Graduate,No Major,10-49,startup_funded,3,76,0.0,11-15
11498,28250,city_103,0.92,Male,1,no_enrollment,High School,,10000+,private_limited,1,4,0.0,6-10
11499,21615,city_101,0.5579999999999999,,0,no_enrollment,Graduate,STEM,,,1,70,0.0,2-5
11500,29644,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,500-999,,1,44,0.0,2-5
11501,338,city_103,0.92,Male,1,no_enrollment,Masters,STEM,,,2,45,1.0,6-10
11502,27732,city_46,0.762,Male,0,full_time,High School,,,,never,40,0.0,2-5
11503,12560,city_21,0.624,,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,32,1.0,2-5
11504,26363,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,,,>4,35,1.0,>20
11505,23180,city_103,0.92,,1,no_enrollment,Graduate,STEM,10000+,private_limited,3,224,0.0,11-15
11506,20597,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,>4,67,0.0,>20
11507,20444,city_114,0.926,Male,0,,Graduate,STEM,<10,private_limited,1,66,0.0,2-5
11508,30699,city_100,0.887,Male,1,no_enrollment,High School,,50-99,private_limited,1,88,0.0,2-5
11509,14828,city_73,0.754,Male,1,part_time,High School,,<10,private_limited,2,176,0.0,6-10
11510,14018,city_21,0.624,,1,full_time,Graduate,STEM,50-99,private_limited,>4,77,1.0,11-15
11511,5583,city_67,0.855,Male,1,no_enrollment,Masters,STEM,,,1,8,0.0,16-20
11512,5880,city_64,0.6659999999999999,Female,1,part_time,Graduate,STEM,<10,startup_earlystage,never,15,0.0,2-5
11513,23019,city_90,0.698,Male,1,,Graduate,STEM,50-99,,4,97,1.0,11-15
11514,20470,city_114,0.926,,0,no_enrollment,Phd,STEM,10000+,private_limited,>4,18,1.0,>20
11515,27299,city_21,0.624,Male,0,full_time,High School,,,,never,25,1.0,2-5
11516,3791,city_73,0.754,,1,full_time,Masters,STEM,10000+,public_sector,never,14,0.0,6-10
11517,1552,city_75,0.939,,1,no_enrollment,Graduate,STEM,100-499,NGO,1,42,0.0,6-10
11518,20023,city_111,0.698,,1,full_time,Graduate,STEM,500-999,NGO,1,8,0.0,6-10
11519,4073,city_103,0.92,Male,0,full_time,Phd,STEM,,,1,28,0.0,>20
11520,25663,city_16,0.91,Male,0,part_time,Graduate,STEM,50-99,private_limited,2,62,0.0,6-10
11521,29585,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,48,0.0,2-5
11522,31795,city_103,0.92,Male,1,no_enrollment,Graduate,No Major,100-499,private_limited,1,20,0.0,>20
11523,19763,city_21,0.624,,1,,Graduate,STEM,10000+,private_limited,1,68,0.0,2-5
11524,11725,city_104,0.924,,1,full_time,Graduate,STEM,50-99,private_limited,4,10,0.0,11-15
11525,8932,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,startup_funded,2,10,1.0,6-10
11526,16459,city_57,0.866,,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,66,0.0,11-15
11527,7383,city_67,0.855,Female,1,part_time,Graduate,STEM,10000+,private_limited,1,41,0.0,6-10
11528,26768,city_162,0.767,,1,full_time,Primary School,,,,1,23,1.0,2-5
11529,3978,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,>4,110,0.0,>20
11530,26408,city_103,0.92,Male,1,no_enrollment,Graduate,No Major,50-99,,3,44,0.0,11-15
11531,11429,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,29,0.0,16-20
11532,9832,city_114,0.926,,1,no_enrollment,Masters,STEM,,,>4,110,0.0,>20
11533,13908,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,,,>4,76,1.0,6-10
11534,3324,city_103,0.92,Male,0,no_enrollment,Graduate,Other,,public_sector,>4,96,0.0,>20
11535,19480,city_100,0.887,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,4,106,0.0,6-10
11536,10645,city_21,0.624,,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,60,1.0,
11537,23998,city_42,0.563,Male,0,full_time,Graduate,STEM,5000-9999,private_limited,1,119,1.0,2-5
11538,3442,city_16,0.91,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,53,0.0,11-15
11539,29251,city_166,0.649,,1,full_time,,,<10,Other,,188,0.0,2-5
11540,24411,city_103,0.92,Male,1,full_time,Graduate,Other,50-99,private_limited,3,11,0.0,2-5
11541,359,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,135,1.0,6-10
11542,29507,city_173,0.878,Male,1,no_enrollment,Masters,Humanities,100-499,private_limited,>4,61,0.0,>20
11543,31324,city_128,0.527,,1,no_enrollment,Graduate,STEM,100-499,private_limited,1,63,0.0,6-10
11544,13971,city_160,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,public_sector,2,42,0.0,6-10
11545,15804,city_21,0.624,Male,0,no_enrollment,High School,,,,never,13,0.0,2-5
11546,18199,city_94,0.698,Male,1,no_enrollment,Graduate,STEM,,,1,9,0.0,16-20
11547,28486,city_16,0.91,Male,0,,,,,,never,84,0.0,2-5
11548,13932,city_46,0.762,Male,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,106,1.0,11-15
11549,28404,city_16,0.91,Male,0,no_enrollment,Graduate,Arts,,,2,28,0.0,2-5
11550,5802,city_97,0.925,,0,no_enrollment,Primary School,,,private_limited,never,48,0.0,6-10
11551,24609,city_160,0.92,Male,0,no_enrollment,Graduate,STEM,50-99,private_limited,3,123,0.0,2-5
11552,4155,city_105,0.794,Male,1,no_enrollment,Masters,STEM,1000-4999,private_limited,>4,72,0.0,>20
11553,13483,city_16,0.91,Male,0,no_enrollment,Graduate,Humanities,,,2,56,0.0,6-10
11554,12335,city_138,0.836,Male,0,no_enrollment,Graduate,STEM,,,never,17,0.0,11-15
11555,25060,city_114,0.926,,1,no_enrollment,Graduate,Other,10000+,private_limited,4,34,0.0,6-10
11556,5153,city_103,0.92,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,1,76,1.0,2-5
11557,21093,city_91,0.691,Female,0,,Graduate,STEM,,,never,18,1.0,<=1
11558,7643,city_103,0.92,Male,0,no_enrollment,Graduate,Humanities,,,2,72,1.0,2-5
11559,30177,city_103,0.92,Male,1,part_time,Graduate,STEM,500-999,private_limited,2,56,0.0,6-10
11560,2787,city_138,0.836,Male,1,no_enrollment,Masters,STEM,50-99,Other,2,25,0.0,16-20
11561,1241,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,78,0.0,>20
11562,19586,city_160,0.92,Male,0,no_enrollment,Masters,STEM,,,1,33,1.0,>20
11563,11783,city_101,0.5579999999999999,Male,0,no_enrollment,High School,,,,never,38,0.0,2-5
11564,490,city_36,0.893,Male,1,no_enrollment,Masters,STEM,,,>4,52,0.0,>20
11565,22349,city_76,0.698,,1,no_enrollment,Masters,STEM,10-49,private_limited,,10,0.0,>20
11566,28106,city_160,0.92,Female,1,no_enrollment,Graduate,STEM,10-49,,1,70,0.0,>20
11567,7317,city_103,0.92,,0,full_time,Graduate,STEM,,,1,43,1.0,11-15
11568,22473,city_21,0.624,,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,2,105,0.0,6-10
11569,17061,city_115,0.789,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,2,36,0.0,2-5
11570,9009,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,1,43,0.0,2-5
11571,23914,city_173,0.878,Male,1,no_enrollment,Masters,STEM,10000+,private_limited,>4,25,0.0,11-15
11572,27253,city_27,0.848,Male,0,no_enrollment,Graduate,No Major,,,1,290,0.0,<=1
11573,15686,city_116,0.743,,0,no_enrollment,Masters,STEM,,private_limited,1,30,0.0,6-10
11574,18028,city_103,0.92,Male,0,full_time,High School,,,,1,82,0.0,6-10
11575,26958,city_103,0.92,Male,0,no_enrollment,Masters,STEM,1000-4999,private_limited,2,60,1.0,2-5
11576,4940,city_67,0.855,Female,1,part_time,Graduate,STEM,10000+,private_limited,1,218,1.0,6-10
11577,21778,city_103,0.92,Other,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,15,1.0,>20
11578,15698,city_114,0.926,,1,,Masters,STEM,50-99,private_limited,>4,35,0.0,>20
11579,20033,city_103,0.92,Other,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,1,25,1.0,11-15
11580,27366,city_21,0.624,Male,0,full_time,Graduate,STEM,,,never,23,0.0,<=1
11581,10557,city_21,0.624,Female,1,full_time,Masters,STEM,50-99,startup_earlystage,never,218,1.0,6-10
11582,16106,city_61,0.913,Male,0,no_enrollment,Graduate,STEM,,,>4,134,0.0,>20
11583,246,city_64,0.6659999999999999,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,never,65,0.0,2-5
11584,21796,city_114,0.926,Male,1,no_enrollment,Masters,STEM,50-99,private_limited,1,70,0.0,16-20
11585,25162,city_21,0.624,,1,no_enrollment,Masters,STEM,,,1,135,0.0,11-15
11586,32544,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,>4,96,0.0,>20
11587,3557,city_103,0.92,Male,0,no_enrollment,Graduate,No Major,,private_limited,never,15,1.0,<=1
11588,2463,city_102,0.804,,0,no_enrollment,Graduate,Humanities,,,1,43,0.0,2-5
11589,4615,city_21,0.624,,1,no_enrollment,Graduate,STEM,10-49,private_limited,1,144,0.0,2-5
11590,15394,city_103,0.92,Other,1,no_enrollment,Graduate,STEM,,,2,121,1.0,2-5
11591,5570,city_155,0.556,Male,1,full_time,Graduate,STEM,50-99,private_limited,1,32,1.0,6-10
11592,8534,city_21,0.624,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,3,89,0.0,6-10
11593,12808,city_103,0.92,,1,no_enrollment,Graduate,STEM,500-999,Other,1,16,0.0,2-5
11594,14418,city_21,0.624,,1,full_time,Graduate,STEM,50-99,private_limited,1,302,1.0,2-5
11595,32054,city_21,0.624,,0,part_time,,,10-49,private_limited,,40,1.0,2-5
11596,544,city_160,0.92,Female,1,no_enrollment,High School,,50-99,startup_funded,1,35,1.0,6-10
11597,15999,city_103,0.92,,1,no_enrollment,Graduate,STEM,1000-4999,private_limited,4,50,0.0,16-20
11598,22441,city_101,0.5579999999999999,,1,part_time,Masters,STEM,<10,private_limited,1,87,0.0,2-5
11599,5059,city_23,0.899,,0,no_enrollment,Graduate,STEM,,,never,96,1.0,<=1
11600,5165,city_21,0.624,,0,no_enrollment,Masters,STEM,,private_limited,never,2,0.0,2-5
11601,7301,city_67,0.855,Male,1,full_time,Masters,STEM,100-499,private_limited,2,38,0.0,6-10
11602,7177,city_114,0.926,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,>4,7,1.0,6-10
11603,14453,city_74,0.579,Male,1,no_enrollment,Masters,STEM,100-499,private_limited,3,50,1.0,6-10
11604,17105,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,10000+,private_limited,never,43,0.0,2-5
11605,20046,city_21,0.624,Female,0,full_time,Graduate,STEM,,,,9,0.0,2-5
11606,29250,city_21,0.624,Male,0,no_enrollment,Masters,STEM,50-99,private_limited,1,144,1.0,2-5
11607,8458,city_102,0.804,,1,no_enrollment,Graduate,Humanities,50-99,,1,36,0.0,6-10
11608,25676,city_114,0.926,,1,no_enrollment,Graduate,STEM,500-999,private_limited,never,48,1.0,16-20
11609,48,city_23,0.899,,1,no_enrollment,Graduate,STEM,,private_limited,1,37,0.0,2-5
11610,17327,city_128,0.527,Male,1,no_enrollment,Graduate,No Major,10-49,private_limited,2,18,1.0,2-5
11611,6325,city_103,0.92,Male,1,full_time,Graduate,STEM,1000-4999,private_limited,1,102,0.0,6-10
11612,28472,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,100-499,private_limited,2,124,0.0,2-5
11613,17862,city_149,0.6890000000000001,Female,1,full_time,Graduate,STEM,,,>4,51,1.0,11-15
11614,19038,city_16,0.91,Male,1,no_enrollment,Masters,STEM,,,1,312,0.0,16-20
11615,31800,city_28,0.939,Male,0,full_time,High School,,,,1,182,0.0,6-10
11616,15790,city_103,0.92,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,1,132,0.0,2-5
11617,1595,city_75,0.939,Male,0,no_enrollment,Phd,STEM,,,>4,82,0.0,>20
11618,8654,city_103,0.92,Female,1,no_enrollment,Graduate,STEM,10-49,startup_funded,1,135,0.0,6-10
11619,24096,city_97,0.925,,1,part_time,Graduate,STEM,50-99,startup_earlystage,2,13,0.0,11-15
11620,23780,city_136,0.897,,0,no_enrollment,Primary School,,,,1,50,0.0,<=1
11621,11216,city_103,0.92,Male,1,full_time,Phd,Other,5000-9999,private_limited,>4,28,0.0,11-15
11622,32413,city_93,0.865,Male,0,no_enrollment,Primary School,,50-99,,never,40,0.0,2-5
11623,11675,city_75,0.939,Male,1,no_enrollment,Graduate,STEM,50-99,private_limited,>4,170,0.0,16-20
